project;benchmark;params;changeRateCov;forksCov;changeRateCi;forksCi;changeRateDivergence;forksDivergence
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=Default;0.005502028237879708;2;0.005188093276143335;2;0.003385621953079343;2
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=5&length=20;0.007828816826128682;4;0.0011438064063207243;2;0.022492737584117295;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5&threadContextMapAlias=CopyOpenHash;0.01311386914802326;3;0.0018402660051476394;5;0.005260843823695072;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput9Params;;0.014713117163484224;3;0.03807047114125195;5;0.018802590374966566;3
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500&threadContextMapAlias=NoGcSortedArray;0.08149035657179804;2;0.00570534666417255;5;0.01139036402009408;5
log4j2;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test09_getMessageUsingNew;;0.005576705594044773;5;0.0063042522766532105;2;0.0070948805665287384;2
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.0065533720673343065;3;0.005319293791294255;5;0.005318510188567993;4
log4j2;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.reflectionUtilGetClass;;0.020237251095450937;2;0.009106472904769514;2;0.020780192043537538;5
log4j2;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.randomUUID;;0.038175164786957705;2;0.010609451350113597;5;0.02353548289505336;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackLocationBenchmark.throughputSimple;;0.07346878992252837;5;0.012749337608597977;2;0.08152170693985594;5
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDEx;;0.007836820091408736;4;0.0023848982825760423;5;0.024407967232020544;5
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCDEx;;0.009689477078401287;2;0.00272900839803214;3;0.0035397266810601735;4
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD;;0.023994794896462612;2;0.02593727634045606;2;0.017268455088666146;3
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2RAF;;0.008913607039279903;5;0.0074146857314667525;5;0.006683961991731158;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput1Param;;0.06085818693562017;4;0.033706054400830854;5;0.05949699096721117;4
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=CopySortedArray;0.0029386964374020774;5;0.001951588126105186;3;0.011996589918089162;3
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.006610636874603726;3;0.02042264636146296;5;0.007614614591137547;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.newInstance;;0.004080710192524428;3;0.010541453858658123;3;0.01091574865638667;2
log4j2;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder;;0.018946456937589673;3;0.0019315180674461807;5;0.019361136003685164;5
log4j2;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledResponseTime;;0.0031613912660561905;4;0.011360412440297063;2;0.010397775811813892;2
log4j2;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple;;0.02590845470208869;4;0.00569420521965891;5;0.03168101888473718;3
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndMpscQWithLoc-noOpAppender.xml;9.783955820321655E-4;2;0.004001798323154393;5;0.013703472678787243;5
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.stringGetBytes;;0.03506917884523908;4;0.005587991051983154;5;0.005446479918792768;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=CopyOpenHash;0.010947847032541591;2;0.004159695871385871;5;0.016359001753145863;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=NoGcSortedArray;0.04043085356155385;3;0.002491508022741007;5;0.0013685736974731189;5
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=500&length=20;0.003827156256877129;5;0.0019195799706973604;5;1.803755604623536E-4;2
log4j2;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat;;0.002115136481145141;5;0.0031799660216057513;2;0.02047795779514172;2
log4j2;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test06_getThreadStackTraceClassForClassName;;0.020972155512735124;3;0.002199377976904726;2;0.054155110267284146;5
log4j2;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRAF;;0.00943123097812859;5;0.01676579177842219;5;0.004859089142232653;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput5Params;;0.15305357305341416;4;0.043992842524792186;5;0.1427763353155871;2
log4j2;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.baseline;;0.005487341862791428;2;0.004918659717531915;2;9.812118881025178E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput6Params;;0.05204329884640524;3;0.01375212907567458;5;0.07195730001805378;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;2.6949905684803266E-4;2;4.862326087682334E-4;5;0.005534170094397384;5
log4j2;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.iso8859_1GetBytes;;0.036910382247025364;4;0.01176519893137673;5;0.02619402666980819;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowable;;0.004072909440355987;2;0.006981640248760579;2;4.669170143336565E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock;;4.27423741898858E-4;5;0.002963714596229683;5;0.013534943553581424;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput1Param;;0.009272289531351285;3;0.09492977530668312;5;0.040114306975099434;4
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.004197444261121008;5;0.011473841542279706;5;0.009298121363177314;2
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500&length=20;0.02842496362383984;2;0.016115805902870983;3;0.006713804210599195;5
log4j2;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutException;;0.011478757031558429;5;0.010505566047659065;2;0.018372118488113376;5
log4j2;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicIsDebugEnabled;;0.004827211182289792;3;0.06905678325814912;2;0.03664853383570632;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFastFormat;;0.004690380874890598;2;0.005934452727218598;2;0.001969896006088989;5
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV3;;0.0018106518158758078;4;0.002132225181297631;5;8.923256934708634E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=NoGcOpenHash;0.009460480082747802;3;0.006141309858210819;4;0.021333422692772386;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=NoGcOpenHash;0.0022189492090098906;5;0.010514319395055649;4;0.0036219436882662936;4
log4j2;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.045774209274123345;2;0.003886222838540121;5;0.015680968681714313;5
log4j2;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineThroughput;;0.002113353662405837;3;0.003925384263016141;5;0.003177974381351145;5
log4j2;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline;;0.00458840242360381;2;0.004337142210656619;2;0.004921984647190625;3
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500&threadContextMapAlias=CopyOpenHash;0.08938725691809979;2;0.00542853568328916;5;0.0031648515509522523;5
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV2;;0.00115603992456359;5;7.171726815603519E-4;5;0.0029508603617831586;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput5Params;;0.00587701057748613;5;0.0029736735834804406;5;0.024739291466491453;3
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMD;;0.02112240569184487;2;0.015580679457564806;2;0.01482252914101978;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.003937874900881488;4;3.4168285900626483E-4;5;0.004650905862485288;2
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBException;;0.1564925244829971;3;0.03557897199839877;5;0.09643087086095248;4
log4j2;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG&queueFullPolicy=ENQUEUE;0.10718004492424216;2;0.008792081313838018;5;0.16493471705106366;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;0.06784746375689177;5;0.012528717138282075;5;0.043606403623339896;5
log4j2;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewrite;;0.0043301820277663605;5;0.013281908295009859;5;0.0019859367585144394;5
log4j2;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxFloat;;0.014040016982348025;2;0.00942275935726622;2;0.011397228400592097;5
log4j2;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0;;0.002290278334795115;4;0.0019672645728296967;5;0.014310364643615348;3
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=NoGcSortedArray;0.009535656320738717;3;0.0020927620207448205;5;1.5788350316014998E-6;5
log4j2;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledThroughput;;0.02215071889996112;2;0.0428030622623905;2;0.04749681319934185;2
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput11Params;;0.009050673999903891;5;0.02560924928860242;5;0.031804574085019466;2
log4j2;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fixedDateFormat;;0.029408785471598975;5;6.746015572907105E-4;5;0.011998815472073598;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput9Params;;0.06275830745546163;2;0.027583765720645914;5;0.04323952294817679;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.014984713370516323;5;0.0024094824841891516;5;0.006922805653888142;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;0.010104825825018593;4;0.011420844772873862;5;0.01157419656193126;5
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;0.0023961666274026072;4;0.002772736830527478;5;0.01145182226864283;5
log4j2;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.classicGetFormattedMsg;;0.009796369059440257;5;7.364161640330824E-4;5;0.01468442962921368;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;0.02504206378231444;3;0.002762674398625542;5;1.6788779710597002E-4;3
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput2Params;;0.01829504062853926;4;0.005705872860538697;5;0.009881454998081018;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=NoGcOpenHash;0.021873127096878386;3;0.05712146840272725;2;0.05676291172368175;2
log4j2;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;0.005983375190993678;3;0.007166681713527412;2;0.005989030792656225;4
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArraySpace;;0.00848332787470274;4;0.007182881091266524;2;0.01965973259181597;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=NoGcSortedArray;0.0011204754141277418;3;9.092096023308738E-4;5;0.010958713556111777;5
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params;;0.003306585231679593;3;0.004637240531907727;2;0.0022334686220546462;5
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5&length=20;0.014974109303558025;5;0.014634112867078497;2;0.024058062383528922;5
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7Params;;0.001234312964980222;4;0.0011778814529868065;5;0.0019164051664126713;5
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV2;;7.208944103465065E-4;5;0.0019142009860998455;5;2.170459149064552E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=NoGcSortedArray;0.0033997837493582317;4;2.8732827733524147E-5;5;5.964870827466218E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=NoGcSortedArray;0.002212158850395607;2;0.003465204031704694;2;0.003160471882935556;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.011530152742674327;4;0.005716132516250472;5;0.010641659498101363;3
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=CopyOpenHash;0.0026854736286781034;3;0.004363135712827315;2;6.904537201595229E-4;4
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=CopyOpenHash;0.010892171031784192;4;0.016928103564154084;5;0.02767721635690712;3
log4j2;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock;;0.01744066970334357;2;0.0017488737603372773;5;8.873002731766277E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf8GetBytes;;0.015700921016884806;5;0.005019414960502955;5;0.009015589306750948;5
log4j2;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.usAsciiEncode;;0.006611300335348735;2;0.00742426245614658;2;8.993658357241419E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=Default;0.001492017195984685;2;0.003078919014415149;2;0.006327995923474328;3
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.02426958454658701;2;0.002785720427808447;5;0.029165478686609125;4
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Exception;;0.039623198568027096;2;0.006311033136862543;5;0.0404835986858153;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.10879982965218105;5;0.03762798229148778;2;0.05288451446604725;5
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBException;;0.04961911025128596;5;0.042537370657124596;5;0.02004901607629961;3
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5&length=20;0.018102295869074636;5;0.002855563928360283;5;0.014153208348350432;5
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace;;0.001180420528657744;5;0.008290384264661443;5;0.004983588012289708;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.051002429370657576;3;0.031619824795604656;2;0.04732062567661044;2
log4j2;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;0.010442136904076138;3;0.008397603420056354;5;0.012931863414272993;4
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500&length=20;0.007603186898115899;3;0.006976169067433036;5;0.008156735315853147;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;0.023137666101941123;3;0.011874467933378097;5;0.024820520550336456;4
log4j2;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutException;;0.005673291428376581;2;4.6141980964153895E-4;5;0.006361689871613008;5
log4j2;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endDirectConsole;;2.475045490618436;4;0.03272750285768611;5;0.04110636165817039;5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.0046150793475141505;5;1.0764060919665752E-4;5;0.03459102058457142;3
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.015421856670675416;5;0.004446751753943268;5;0.00970037210249064;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=NoGcOpenHash;0.017329963743291987;5;0.0010996359895031338;5;0.019784252920417522;3
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD;;6.72007398710317E-4;5;0.0014296544591754223;5;0.004211463007671501;5
log4j2;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;0.0013220197900687403;2;0.0013699660191888174;2;0.0015747300297294098;2
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.029765081782169744;5;0.017815568985383168;5;4.7486586274847475E-4;3
log4j2;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.002132683632588339;2;0.0019189444963296776;2;6.746581611695168E-4;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;0.027667785996476346;5;0.05661960689048118;5;0.046869753567183814;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=CopyOpenHash;0.00900103804862784;4;0.0395088518885609;2;0.024658559330343666;3
log4j2;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=4;0.0094419930919043;2;0.009521384244886022;2;0.002537467578316077;5
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=Default;0.003907640938146217;5;5.84961947152074E-4;5;0.013634828758582351;5
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500&length=20;0.008464962541100185;2;0.010053222732181455;2;0.0011567342520131252;5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;0.046090062301292534;5;0.0011922757826233754;3;0.005017955538673791;4
