project;commit;benchmark;params;percentage;cov;ci;divergence
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100;0.970333084;0.090714076;0.007653917;0.998702665
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000;0.996633095;0.030580556;0.002761418;1
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10000;1.000379426;0.018338292;0.001906158;0.99851808
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100000;1.02934889;0.0221337;0.002469753;0.99803974
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000000;1.006652454;0.01464146;0.003259465;0.991805074
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1;1.014385144;0.151523439;0.013173718;0.999439549
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10;1.011967872;0.234667443;0.020757358;0.999198204
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100;0.989323466;0.175410463;0.014291668;0.99928435
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000;0.990752504;0.060911198;0.005743397;0.999810857
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10000;0.942745191;0.180532715;0.015251105;0.999178089
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100000;1.068687384;0.06788303;0.006942039;0.996325536
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000000;0.938805706;0.031070425;0.00784695;0.993518927
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1;0.985972186;0.111806339;0.008106527;0.999425154
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;0.983229659;0.204954621;0.015157122;0.998924475
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100;1.033432755;0.087986115;0.00726477;0.999525175
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000;1.010017537;0.039407584;0.005013431;0.998843538
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10000;0.997794299;0.13802134;0.015236363;0.942516454
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100000;1.039160132;0.053427747;0.017153974;0.959353207
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000000;0.929237375;0.026057603;0.007828565;0.968547181
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1;0.895765681;0.211670309;0.023487679;0.99692309
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10;0.967081063;0.2050843;0.01774988;0.998743087
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100;0.995848405;0.114023995;0.010477435;0.996973972
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1000;0.936540033;0.044088492;0.004682493;0.999828157
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10000;1.000476003;0.139139515;0.01247639;0.999105483
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100000;1.000989808;0.053959859;0.006173193;0.999028181
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1000000;0.957826422;0.030741042;0.009152854;0.995395471
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1;1.141356137;0.190544257;0.01379075;0.99964493
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10;0.967089141;0.178128685;0.023354408;0.99771366
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100;0.989476302;0.078207077;0.006324942;0.999369922
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1000;0.99283107;0.060781197;0.005116012;0.998500075
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10000;1.000003331;0.066633845;0.007551787;1
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100000;0.998618444;0.022415212;0.001867637;1
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1000000;0.997110899;0.015801755;0.002148032;1
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1;1.006065323;0.077584416;0.006886631;1
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10;0.979734879;0.268392917;0.026177479;0.998377761
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=100;0.989225491;0.126874089;0.010813744;0.999196105
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000;0.984425314;0.0560866;0.011133917;0.999514297
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10000;0.976174544;0.133890432;0.01413603;0.908237007
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=100000;0.99015838;0.050264836;0.006257917;0.991036114
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000000;0.923290826;0.05759404;0.024328563;0.82449014
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1;0.943097525;0.177934509;0.018140402;0.999101304
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10;0.962313147;0.226473897;0.018955065;0.999290903
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=100;1.103683937;0.073931144;0.006262127;0.998366062
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000;0.976847123;0.044332046;0.00588673;0.999567897
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10000;0.991860698;0.125843807;0.011386368;0.99804785
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=100000;1.008576167;0.052723806;0.006104666;0.997607592
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000000;0.980651421;0.019640986;0.005260332;0.990825458
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1;0.926373257;0.125469264;0.011996576;0.999184345
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10;0.968102148;0.12645872;0.01186742;0.989134983
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100;0.993480137;0.055346825;0.00549918;0.999021583
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000;0.985923415;0.05513373;0.00519463;0.999317963
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10000;0.996980393;0.032780942;0.002726632;1
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100000;0.998803998;0.022685479;0.002326066;1
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000000;1.000088698;0.021016905;0.002045754;0.978468716
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1;0.954672745;0.249864119;0.026490245;0.999220614
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10;0.979710937;0.155452221;0.012517416;0.998039137
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100;0.983485744;0.080824076;0.008331827;0.999416725
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1000;1.00768339;0.031179934;0.005705921;0.996295572
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10000;0.986237558;0.120109486;0.012146562;0.936586476
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100000;0.974134852;0.059922281;0.012253187;0.989569403
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1000000;0.898171321;0.030300266;0.011865022;0.959276972
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1;1.00514328;0.319846688;0.039199592;0.9985214
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=10;1.00304862;0.201348726;0.015778439;0.999661361
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100;0.983424607;0.123032433;0.011669038;0.998809062
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000;0.989019623;0.040555769;0.00574207;0.999572154
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=10000;0.996093968;0.147142398;0.012965846;0.999236263
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100000;0.982180777;0.053131778;0.006001797;0.998437887
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000000;0.971263947;0.033927648;0.012898079;0.987335227
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1;0.943620592;0.142668781;0.011626979;0.999890055
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=10;0.953785414;0.116373387;0.012511268;0.999530248
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100;1.009728703;0.126023494;0.011272267;0.999346599
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000;0.991019899;0.060696355;0.007933902;0.999215494
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=10000;1.008944518;0.306336693;0.026298856;0.998881225
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100000;0.992641845;0.098345018;0.010673154;0.999849937
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000000;1.268361921;0.121849424;0.064150116;0.989474494
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1;1.009343391;0.135365882;0.014049118;0.998860671
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10;0.98344736;0.138376497;0.012041325;0.99756046
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100;0.99747382;0.063184197;0.007086924;0.999526079
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000;0.98478199;0.032443669;0.005311545;0.999179905
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10000;0.972194009;0.116493723;0.010279451;0.931787316
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100000;0.99895649;0.048229235;0.006641607;0.973481185
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000000;0.947917826;0.06664995;0.03249055;0.979041375
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1;0.99223615;0.19090504;0.019481336;0.999330235
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=10;0.9743834;0.161771052;0.013017671;0.99773914
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=100;0.981750063;0.087799665;0.00873469;0.998200205
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000;0.980635454;0.051701275;0.005886451;0.994694516
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=10000;0.996525524;0.132307427;0.016938867;0.999526501
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=100000;1.021849915;0.053400917;0.011281942;0.54449133
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000000;0.970713412;0.017858636;0.005594143;0.993792022
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1;0.982482088;0.151310869;0.011860928;0.999159012
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=10;0.953869131;0.144584277;0.013176692;0.99971105
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100;1.069736398;0.134826897;0.012610047;0.998595418
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1000;0.988073415;0.066936061;0.008135566;0.999035711
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=10000;0.989212569;0.163677226;0.013801945;0.998923251
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100000;0.993287107;0.122216058;0.014374505;0.998821806
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1000000;1.20641848;0.10427189;0.051325098;0.982151573
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1;0.974857672;0.081075494;0.006242261;1
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10;0.98141185;0.2282895;0.021787841;0.998896747
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100;0.989666062;0.113152572;0.010194889;0.999867501
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000;0.996619464;0.040106684;0.005819246;0.999477663
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10000;1.006837008;0.183291411;0.016078579;0.999228053
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100000;0.998816865;0.05594821;0.006847751;0.99232265
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000000;0.902168159;0.047510833;0.022534407;0.830549058
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1;1.10586371;0.139570273;0.015013656;0.999277666
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10;0.993009179;0.17747529;0.019765679;0.999388333
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100;0.989227196;0.146419924;0.015071102;0.998910588
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000;0.986296916;0.060178867;0.006834677;0.928018043
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10000;0.988751346;0.236202007;0.019804563;0.999432638
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100000;0.989270443;0.096863449;0.008893034;0.986481192
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000000;0.906862318;0.089109511;0.043194117;0.998857599
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1;1.115645074;0.1838108;0.013119312;0.999261524
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10;0.977621125;0.212540313;0.018458194;0.999193254
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100;0.97986657;0.139647277;0.011444985;0.999884787
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000;0.993311884;0.051116719;0.007624338;0.99990073
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10000;0.922447936;0.171159503;0.015889957;0.986614353
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100000;1.054234327;0.065059418;0.00775429;0.999316521
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000000;0.978320324;0.052701786;0.026971558;0.950697582
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1;0.89713307;0.072779084;0.008620238;0.999436417
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10;0.969056671;0.16441695;0.014121382;0.998330182
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100;0.989307007;0.096923821;0.010821788;0.999056092
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000;0.995240158;0.05137874;0.006209615;0.999653273
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10000;0.992437896;0.14880673;0.014124471;0.999203586
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100000;1.006699724;0.052936472;0.005694966;0.998436223
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000000;0.888857404;0.043594864;0.018741462;0.839660415
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1;0.974605405;0.144985422;0.012342021;0.999471268
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10;0.995933433;0.172002988;0.014754112;0.999067358
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100;0.989833422;0.180565753;0.017450267;0.999147989
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000;0.990962318;0.089909339;0.007680015;0.996759298
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10000;0.996011214;0.230083322;0.019565981;0.999537832
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100000;0.987077459;0.08091449;0.007521602;0.998487562
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000000;0.956500872;0.052256646;0.018997578;0.977589468
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1;0.944779231;0.149584505;0.01280657;0.999594172
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10;0.973084679;0.23398678;0.019002362;0.998947273
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=100;0.96774553;0.129801826;0.010888144;0.998337728
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000;0.985512114;0.043740177;0.00455213;0.998814523
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10000;0.926519587;0.158431603;0.012907606;0.999592036
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=100000;1.056866881;0.062687402;0.006506664;0.99935956
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000000;0.947823467;0.025617912;0.00744098;1
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1;0.978582213;0.140125793;0.01282183;0.999443661
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=10;0.95755731;0.209645416;0.01633232;0.998735171
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=100;0.997162875;0.100457276;0.010202122;0.999056191
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1000;0.991051241;0.044304825;0.008323296;0.999573666
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=10000;0.981055332;0.137278114;0.013265094;0.938761023
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=100000;1.009609476;0.057940832;0.007334862;0.976959207
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1000000;0.872054129;0.039584852;0.014628839;0.997741734
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1;0.989987753;0.16290354;0.013183266;0.999576356
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=10;0.98060992;0.272458124;0.022814633;0.999419906
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=100;0.973160104;0.14619789;0.013543217;0.999187329
;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1000;0.973894956;0.056306411;0.006621473;0.99928478
