"project","className","benchmarkName","sameConfig","warmupIterationsPre","warmupIterationsPost","warmupTimePre","warmupTimePost","measurementIterationsPre","measurementIterationsPost","measurementTimePre","measurementTimePost","forksPre","forksPost"
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.feel.AbstractFEELBenchmark","evaluateCompiledButInterpretedExpression","true","100","100","0.2","0.2","20","20","0.2","0.2","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.RedisClusterClientBenchmark","asyncSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.RedisClusterClientBenchmark","asyncSetBatch","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.RedisClusterClientBenchmark","asyncSetBatchFlush","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.RedisClusterClientBenchmark","syncSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.RedisClusterClientBenchmark","reactiveSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.RedisClusterClientBenchmark","reactiveSetBatch","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.RedisClusterClientBenchmark","reactiveSetBatchFlush","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.ClusterDistributionChannelWriterBenchmark","writeKeyedCommand","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.ClusterDistributionChannelWriterBenchmark","write3KeyedCommands","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.ClusterDistributionChannelWriterBenchmark","write3KeyedCommandsAsBatch","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.ClusterDistributionChannelWriterBenchmark","writePlainCommand","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.RedisStateMachineBenchmark","measureDecode","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandBenchmark","createCommandUsingByteArrayCodec","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandBenchmark","createCommandUsingStringCodec","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandBenchmark","encodeCommandUsingByteArrayCodec","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandBenchmark","encodeCommandUsingOldStringCodec","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandBenchmark","encodeCommandUsingNewStringCodec","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.RedisEndpointBenchmark","measureUserWrite","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","asyncSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","asyncSetBatch","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","asyncSetBatchFlush","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","syncSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","reactiveSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","reactiveSetBatch","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","reactiveSetBatchFlush","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.dynamic.RedisCommandsBenchmark","asyncSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.dynamic.RedisCommandsBenchmark","batchSet","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.dynamic.RedisCommandFactoryBenchmark","createRegularCommands","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.dynamic.RedisCommandFactoryBenchmark","createBatchCommands","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.dynamic.RedisCommandFactoryBenchmark","executeCommandInterfaceCommand","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.dynamic.RedisCommandFactoryBenchmark","executeAsyncCommand","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.dynamic.intercept.InvocationProxyFactoryBenchmark","run","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.StringCodecBenchmark","encodeUtf8Unpooled","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.StringCodecBenchmark","encodeUtf8ToBuf","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.StringCodecBenchmark","encodeUtf8PlainStringToBuf","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.StringCodecBenchmark","encodeAsciiToBuf","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.StringCodecBenchmark","encodeIsoToBuf","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.StringCodecBenchmark","decodeUtf8Unpooled","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.Utf8StringCodecBenchmark","encodeUnpooled","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.codec.Utf8StringCodecBenchmark","decodeUnpooled","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.SlotHashBenchmark","measureSlotHashHeap","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.SlotHashBenchmark","measureSlotHashDirect","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.SlotHashBenchmark","measureSlotHashTaggedHeap","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.SlotHashBenchmark","measureSlotHashTaggedDirect","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandBenchmark","createAsyncCommandUsingByteArrayCodec","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.output.ValueListOutputBenchmark","measureZeroElement","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.output.ValueListOutputBenchmark","measureSingleElement","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.output.ValueListOutputBenchmark","measure16Elements","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.output.ValueListOutputBenchmark","measure16ElementsWithResizeElement","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.output.ValueListOutputBenchmark","measure100Elements","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.output.ValueListOutputBenchmark","measure100ElementsWithResizeElement","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.RedisClientBenchmark","syncList","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.support.AsyncConnectionPoolBenchmark","singleConnection","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.support.AsyncConnectionPoolBenchmark","twentyConnections","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.support.GenericConnectionPoolBenchmark","singleConnection","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.support.GenericConnectionPoolBenchmark","twentyConnections","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.models.partitions.RedisClusterNodeBenchmark","createClusterNodeAllSlots","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.models.partitions.RedisClusterNodeBenchmark","createClusterNodeLowerSlots","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.models.partitions.RedisClusterNodeBenchmark","querySlotStatusPresent","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.cluster.models.partitions.RedisClusterNodeBenchmark","querySlotStatusAbsent","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandHandlerBenchmark","measureNettyWriteAndRead","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandHandlerBenchmark","measureNettyWriteAndReadBatch1","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandHandlerBenchmark","measureNettyWriteAndReadBatch10","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandHandlerBenchmark","measureNettyWriteAndReadBatch100","true","","","","","","","","","",""
"lettuce-io/lettuce-core","io.lettuce.core.protocol.CommandHandlerBenchmark","measureNettyWriteAndReadBatch1000","true","","","","","","","","","",""
"marcelmay/hadoop-hdfs-fsimage-exporter","de.m3y.prometheus.exporter.fsimage.BenchmarkIT","pollExporter","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseIntSmall","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseIntSmallJdk","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseIntLarge","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseIntLargeJdk","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseLongSmall","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseLongSmallJdk","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseLongLarge","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseDecimalBenchmark","parseLongLargeJdk","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseUuidBenchmark","parseCharSequences","true","","","","","","","","","",""
"marschall/charsequences","com.github.marschall.charsequences.ParseUuidBenchmark","parseJdk","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","shortAsciiJdk","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","shortAsciiLineParser","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","longAsciiJdk","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","longAsciiLineParser","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","shortLatinJdk","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","shortLatinLineParser","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","longLatinJdk","true","","","","","","","","","",""
"marschall/line-parser","com.github.marschall.lineparser.Utf8DecoderBenchmark","longLatinLineParser","true","","","","","","","","","",""
"Mercateo/json-schema","com.mercateo.jsonschema.Benchmarks","createRepeatedSchema","true","","","","","","","","","",""
"Mercateo/json-schema","com.mercateo.jsonschema.Benchmarks","createSchema","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessage","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToJSON","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToJSONPooledHeap","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToJSONPooledDirect","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToTCPBuffer","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToTCPBufferPooledHeap","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToTCPPooledDirect","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToUDPBuffer","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToUDPBufferPooledHeap","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.GelfMessageAssemblerBenchmark","createMessageToUDPBufferPooledDirect","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.intern.GelfMessageBenchmark","discoverStringField","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.intern.GelfMessageBenchmark","discoverLongField","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.intern.GelfMessageBenchmark","discoverDoubleField","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.intern.GelfMessageBenchmark","configuredStringField","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.intern.GelfMessageBenchmark","configuredLongField","true","","","","","","","","","",""
"mp911de/logstash-gelf","biz.paluch.logging.gelf.intern.GelfMessageBenchmark","configuredDoubleField","true","","","","","","","","","",""
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ShortestPathsComparisionBenchmark","_01_benchmark_deltaStepping","false","10","10","","1.0","10","10","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ShortestPathsComparisionBenchmark","_02_benchmark_singleDijkstra","false","10","10","","1.0","10","10","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.LabelPropagationBenchmarkLdbc","_01_algo","false","1","1","","1.0","1","1","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.LabelPropagationBenchmarkLdbc","_03_direct","false","1","1","","1.0","1","1","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ShortestPathBenchmark","_01_benchmark","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","parallelUnionFindQueue_200000","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","parallelUnionFindQueue_400000","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","parallelUnionFindQueue_800000","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","parallelUnionFindForkJoinMerge_400000","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","parallelUnionFindForkJoinMerge_800000","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","parallelUnionFindForkJoin_400000","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","parallelUnionFindForkJoin_800000","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.ParallelUnionFindBenchmark","sequentialUnionFind","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.PageRankBenchmarkLdbc","run","false","5","5","","1.0","5","5","2.0","2.0","3","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark","_01_benchmark","false","5","5","","1.0","5","5","","1.0","1","1"
"neo4j-contrib/neo4j-graph-algorithms","org.neo4j.graphalgo.bench.MultistepSCCBenchmark","_01_multistepSCCsequential","false","5","5","","1.0","5","5","","1.0","1","1"
