"project","className","benchmarkName","warmupIterations","warmupIterationsDefault","warmupTime","warmupTimeDefault","measurementIterations","measurementIterationsDefault","measurementTime","measurementTimeDefault","forks","forksDefault","warmupForks","warmupForksDefault","modeIsThroughput","modeIsAverageTime","modeIsSampleTime","modeIsSingleShotTime","modeDefault","stars","projectForks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks","nothingSet","parameterizationCombinations"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromStringBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromDoubleBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromDoubleBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromDoubleBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromDoubleBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.SquareCheckedBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SquareCheckedBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SquareCheckedBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SquareCheckedBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.DivideLongBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideLongBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideLongBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideLongBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideCheckedBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideCheckedBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideCheckedBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideCheckedBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.AddCheckedBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.AddCheckedBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.AddCheckedBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.AddCheckedBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleBenchmark","add","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleBenchmark","subtract","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleBenchmark","multiply","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleBenchmark","divide","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleBenchmark","avg","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleBenchmark","sqrt","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyLongBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyLongBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyLongBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyLongBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tootedom/herdcache","org.greencheek.caching.herdcache.perf.benchmarks.cache.LotsOfSets","applySets","","1","","1","","1","","1","","1","","1","1","0","0","0","0","6","3","1","256","4","4","0","1"
"tootedom/herdcache","org.greencheek.caching.herdcache.perf.benchmarks.spy.extensions.memcached.NodeLocatorPerfTest","testKetemaNodeLocator","","1","","1","","1","","1","","1","","1","1","0","0","0","0","6","3","1","256","4","4","0","1"
"tootedom/herdcache","org.greencheek.caching.herdcache.perf.benchmarks.spy.extensions.memcached.NodeLocatorPerfTest","testCeilingKeyNodeLocator","","1","","1","","1","","1","","1","","1","1","0","0","0","0","6","3","1","256","4","4","0","1"
"tootedom/herdcache","org.greencheek.caching.herdcache.perf.benchmarks.cachetests.get.PerfTestApplyCommand","applyFolsomTest","","1","","1","","1","","1","","1","","1","1","0","0","0","0","6","3","1","256","4","4","0","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark","no_contention_report","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark","mild_contention_report","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark","high_contention_report","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark","no_contention_offer","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark","no_contention_drain","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark","mild_contention_offer","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark","mild_contention_drain","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark","high_contention_offer","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark","high_contention_drain","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark","no_contention_batched_insert","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark","no_contention_unbatched_insert","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark","mild_contention_batched_insert","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark","mild_contention_unbatched_insert","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark","high_contention_batched_insert","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"tramchamploo/buffer-slayer","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark","high_contention_unbatched_insert","","1","","1","","1","","1","","1","","1","","","","","1","9","15","2","457","1","15","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","newPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","value","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","exception","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","mapConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","mapConstN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","mapPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","mapPromiseN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","flatMapConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","flatMapConstN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","flatMapPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","flatMapPromiseN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","ensureConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","ensureConstN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","ensurePromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","ensurePromiseN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","setValue","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","setValueN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaAsyncFutureBenchmark","recursiveConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","newPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","value","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","exception","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","mapConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","mapConstN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","mapPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","mapPromiseN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","flatMapConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","flatMapConstN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","flatMapPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","flatMapPromiseN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","ensureConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","ensureConstN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","ensurePromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","ensurePromiseN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","setValue","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","setValueN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.JavaSyncFutureBenchmark","recursiveConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.TwitterFutureBenchmark","newPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.TwitterFutureBenchmark","value","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.TwitterFutureBenchmark","exception","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.TwitterFutureBenchmark","mapConst","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.TwitterFutureBenchmark","mapConstN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.TwitterFutureBenchmark","mapPromise","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
"traneio/future","io.trane.future.TwitterFutureBenchmark","mapPromiseN","","1","","1","","1","","1","","1","","1","","","","","1","209","14","17","341","1","90","1","1"
