"project","className","jmhVersion","benchmarkName","executionTimePercentage","warmupTimePercentage","measurementTimePercentage","measurementWarmupRatio","stars","forks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureChurro32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureChurro32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDizzy32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDizzy32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDizzy32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDizzy32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDizzy32IntNative1","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDizzy32IntNative2","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarStar32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarStar32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarStar32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarStar32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarPhi32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarPhi32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarPhi32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroStarPhi32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroXara32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroXara32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroXara32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroXara32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroAra32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroAra32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroAra32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroAra32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroSushi32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroSushi32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroSushi32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoshiroSushi32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDervish","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDervishInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDervishR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDervishIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLinnorm","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLinnormInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLinnormR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLinnormIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMizuchi","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMizuchiInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMizuchiR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMizuchiIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureQuixotic","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureQuixoticInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureQuixoticR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureQuixoticIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDiver","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDiverInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDiverR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDiverIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePelican","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePelicanInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePelicanR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePelicanIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePulley","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePulleyInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePulleyR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePulleyIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTopping","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureToppingInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureToppingR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureToppingIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaac","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaacInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaacR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaacIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaac32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaac32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaac32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureIsaac32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureJDK","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureJDKInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","baselineDouble","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","baselineFloat","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","math","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","apache","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","riven","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","dspFast","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","dspOpt","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","dspAccurate","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","kappa","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","icecore","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","diamond","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","squidRough","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","squid","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.Atan2","1.21","gdx","0.16","0.16","0.16","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC3_A","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC5_A","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC19_A","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC0xDE4D_A","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC3_B","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC5_B","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC19_B","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureVDC0xDE4D_B","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureLFSR","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureLFSRInt","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureLFSRR","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureLFSRIntR","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureTweakLFSR","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureXSBasic","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureXSBasic2","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR27","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR27Int","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR27R","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR27IntR","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR25","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR25Int","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR25R","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureNLFSR25IntR","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureBaseline","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureMathCos","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureMathSin","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureMathAtan2","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureApproxAtan2","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureApproxAtan2Float","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureCosApproxOld","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureSinApproxOld","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureCosApproxFloat","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureSinApproxFloat","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureSinApprox","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureCosApprox","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureSinApproxNickBit","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureCosApproxNickBit","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureSinApproxNickBitF","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureCosApproxNickBitF","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureCosApproxClimatiano","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureCosApproxClimatianoLP","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureAsinDKC","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureAcosDKC","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureAsinJOH","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureAcosJOH","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureAsinJDK","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.UncommonBenchmark","1.21","measureAcosJDK","0.2","0.2","0.2","1.0","6","0","1","215","1","407"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","1.17.4","getValueFromBean","0.005","0.005","0.005","1.0","1","0","2","17","1","4"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","1.17.4","getValueFromStruct","0.005","0.005","0.005","1.0","1","0","2","17","1","4"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","1.17.4","getValueFromMap","0.005","0.005","0.005","1.0","1","0","2","17","1","4"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","1.17.4","getValueFromInterface","0.005","0.005","0.005","1.0","1","0","2","17","1","4"
"tudorv91/SparkJNI","stream.StreamBenchmark","1.17.2","mainJava","0.06","0.045","0.075","1.6666666666666667","11","3","3","95","2","2"
"tudorv91/SparkJNI","stream.StreamBenchmark","1.17.2","mainNative","0.06","0.045","0.075","1.6666666666666667","11","3","3","95","2","2"
"tweakers-dev/objectpool-benchmarks","net.tweakers.objectpool.SingleThreadedFormatBench","1.11.2","formatThread01","0.25","0.25","0.25","1.0","0","0","5","3","1","6"
"tweakers-dev/objectpool-benchmarks","net.tweakers.objectpool.AbstractMultiThreadedFormatBench","1.11.2","formatThread01","0.25","0.25","0.25","1.0","0","0","5","3","1","6"
"tweakers-dev/objectpool-benchmarks","net.tweakers.objectpool.AbstractMultiThreadedFormatBench","1.11.2","formatThread02","0.25","0.25","0.25","1.0","0","0","5","3","1","6"
"tweakers-dev/objectpool-benchmarks","net.tweakers.objectpool.AbstractMultiThreadedFormatBench","1.11.2","formatThread04","0.25","0.25","0.25","1.0","0","0","5","3","1","6"
"tweakers-dev/objectpool-benchmarks","net.tweakers.objectpool.AbstractMultiThreadedFormatBench","1.11.2","formatThread08","0.25","0.25","0.25","1.0","0","0","5","3","1","6"
"tweakers-dev/objectpool-benchmarks","net.tweakers.objectpool.AbstractMultiThreadedFormatBench","1.11.2","formatThread16","0.25","0.25","0.25","1.0","0","0","5","3","1","6"
"tzaeschke/distributed-phtree","ch.ethz.globis.distindex.cloning.CloningBenchmark","1.1.1","deepClone_Cloning","6.25E-8","2.5E-8","1.0E-7","4.0","1","1","1","379","2","26"
"tzaeschke/distributed-phtree","ch.ethz.globis.distindex.cloning.CloningBenchmark","1.1.1","deepClone_Kryo","6.25E-8","2.5E-8","1.0E-7","4.0","1","1","1","379","2","26"
"tzaeschke/distributed-phtree","ch.ethz.globis.distindex.cloning.CloningBenchmark","1.1.1","deepClone_Manual","6.25E-8","2.5E-8","1.0E-7","4.0","1","1","1","379","2","26"
"tzaeschke/distributed-phtree","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark","1.1.1","rectangleRangeSearch","0.05","0.025","0.075","3.0","1","1","1","379","2","26"
"tzaeschke/distributed-phtree","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark","1.1.1","rectangleRangeSearchFiltered","0.05","0.025","0.075","3.0","1","1","1","379","2","26"
"tzaeschke/distributed-phtree","ch.ethz.globis.distindex.client.PhTreeWithZMappingKNNBenchmark","1.1.1","rectangleRangeKNNSearch","0.05","0.025","0.075","3.0","1","1","1","379","2","26"
