project;commit;benchmark;param;i9;i10;i10 - i9;i90;i100;i100 -i90
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.98832976;0.991309785;0.002980025;0.998947639;0.992212973;-0.006734666
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.998239863;0.996608738;-0.001631125;0.99942227;0.995669891;-0.003752379
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.994574674;0.996052471;0.001477797;0.999152214;0.994051915;-0.005100299
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=SYNCHRONOUS;0.986876332;0.996971283;0.010094951;0.976751683;0.977283896;0.000532213
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE;0.992403511;0.991370835;-0.001032676;0.997850308;0.997409876;-0.000440432
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.993154212;0.995688751;0.002534539;0.992246211;0.998260769;0.006014558
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;0.993293746;0.956765455;-0.036528291;0.998114729;0.992679666;-0.005435063
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.989345124;0.993707993;0.004362869;0.995475503;0.982230215;-0.013245288
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.997827536;0.995461581;-0.002365955;0.949963313;0.994268871;0.044305558
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=SYNCHRONOUS;0.980971831;0.990992433;0.010020602;0.991327684;0.99459597;0.003268286
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE;0.983222223;0.994897053;0.01167483;0.993440553;0.994092106;0.000651553
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.967951605;0.99165505;0.023703445;0.979472297;0.995662996;0.016190699
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;0.55734502;0.996396172;0.439051152;0.99879344;0.993053812;-0.005739628
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;0.991271785;0.996047843;0.004776058;0.996462772;0.991808462;-0.00465431
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.baseline;;0.998104448;0.996298187;-0.001806261;0;0;0
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicDebugStringConcatenation;;0.997180434;0.996899971;-0.000280463;0.9965566;0.962772536;-0.033784064
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicIsDebugEnabled;;0.997319855;0.993432006;-0.003887849;0.983071119;0.993490645;0.010419526
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0.990166464;0.991755166;0.001588702;0.892725953;0.988074615;0.095348662
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugStringConcatenation;;0.992149969;0.992920713;0.000770744;0.998642584;0.991388984;-0.0072536
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jIsDebugEnabled;;0.998544371;0.997249864;-0.001294507;0.999225015;0.988196012;-0.011029003
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugParameterizedString;;0.990706716;0.969811036;-0.02089568;0;0.997117624;0.997117624
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugStringConcatenation;;0.991994245;0.994052227;0.002057982;0.974534269;0.982700412;0.008166143
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jIsDebugEnabled;;0.995184695;0.982002067;-0.013182628;0.99530612;0.997269513;0.001963393
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.julFile;;0.988943436;0.993816275;0.004872839;0.997294834;0.994969221;-0.002325613
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File;;0.992611666;0.994496725;0.001885059;0.995164106;0.997769034;0.002604928
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncAppender;;0.996803914;0.996263016;-0.000540898;0.98885822;0.984381008;-0.004477212
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncDisruptor;;0.992130715;0.995540134;0.003409419;0.987094253;0.997826682;0.010732429
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;0.990177269;0.992195884;0.002018615;0.998910965;0.998760699;-0.000150266
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2File;;0.992580211;0.996571773;0.003991562;0.996616411;0.991315355;-0.005301056
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAF;;0.995151301;0.998598307;0.003447006;0.996966892;0.996363093;-0.000603799
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;0.784918367;0.993645808;0.208727441;0.967291624;0.861549421;-0.105742203
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;0.992368777;0.988150883;-0.004217894;0.996202609;0.991728489;-0.00447412
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;0.993620439;0.98155363;-0.012066809;0.937736808;0.933674387;-0.004062421
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;0.998069218;0.996501804;-0.001567414;0.995528622;0.991267715;-0.004260907
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2File;;0.89235919;0.988743564;0.096384374;0.993280171;0.996375631;0.00309546
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF;;0.996349965;0.99590506;-0.000444905;0.991523336;0.992917623;0.001394287
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile;;0.997260211;0.993482566;-0.003777645;0.995046533;0.988731547;-0.006314986
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile;;0.996305356;0.876960386;-0.11934497;0.99092978;0.991726612;0.000796832
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat;;0.990387216;0.990938523;0.000551307;0.999349422;0.996027629;-0.003321793
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;0.997195362;0.996782093;-0.000413269;0.997906206;0.998289402;0.000383196
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2RAF;;0.995061185;0.986135035;-0.00892615;0.928684316;0.976427063;0.047742747
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3LogbackFile;;0.996432479;0.994037398;-0.002395081;0.994420444;0.996582498;0.002162054
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;0.995784537;0.996650345;0.000865808;0.692927002;0.657597356;-0.035329646
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowable;;0.989863807;0.997583076;0.007719269;0.988620817;0.98732763;-0.001293187
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowableAsync;;0.977727284;0.993679109;0.015951825;0.998416906;0.995173895;-0.003243011
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2Throwable;;0.995050295;0.992988692;-0.002061603;0.762161931;0.761754585;-0.000407346
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;0.994042457;0.995372616;0.001330159;0.714084201;0.715970578;0.001886377
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLogbackFile;;0.998608587;0.994114208;-0.004494379;0.997190821;0.99822077;0.001029949
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.julFile;;0.994949971;0.993118069;-0.001831902;0.990166574;0.99150755;0.001340976
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j1;;0.458410854;0.902227509;0.443816655;0.997159819;0.993312266;-0.003847553
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2ExtendedThrowable;;0.986366264;0.986324576;-4.17E-05;0.997659751;0.999349868;0.001690117
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;0.912124833;0.834070025;-0.078054808;0.989486953;0.993734212;0.004247259
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.logbackFile;;0.994075637;0.994307374;0.000231737;0.995003302;0.988428013;-0.006575289
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j1File;;0.992340436;0.991363541;-0.000976895;0.99401017;0.985473171;-0.008536999
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2File;;0.978360902;0.986635098;0.008274196;0;0;0
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2RAF;;0.998078056;0.996641609;-0.001436447;0.994566922;0.99510763;0.000540708
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.logbackFile;;0.993846173;0.989736165;-0.004110008;0.998020452;0.995907041;-0.002113411
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyBaseline;;0.998372507;0.998462607;9.01E-05;0.999729485;0.998664962;-0.001064523
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedDouble;;0.998621653;0.995172125;-0.003449528;0.755987896;0.992470152;0.236482256
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedString;;0.99827257;0.997905682;-0.000366888;0.991851054;0.997865953;0.006014899
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;0.987313782;0.994665628;0.007351846;0.997694703;0.986576809;-0.011117894
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatString;;0.99423501;0.993090091;-0.001144919;0.994470614;0.992760532;-0.001710082
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputBaseline;;0.96320536;0.996191084;0.032985724;0.985721651;0.994886611;0.00916496
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedDouble;;0.981563667;0.978342525;-0.003221142;0;0.996319242;0.996319242
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedString;;0.997633582;0.994517874;-0.003115708;0.786825968;0.99368274;0.206856772
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatDouble;;0.995989126;0.995153866;-0.00083526;0.997870165;0.999941528;0.002071363
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatString;;0.993074906;0.995795707;0.002720801;0.990258232;0.994948416;0.004690184
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;0.998746636;0.997490656;-0.00125598;0.993787027;0.997447604;0.003660577
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.log4j2Gelf;;0.446085213;0.994293936;0.548208723;0.999956813;0.997692354;-0.002264459
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Exception;;0.935357326;0.930203;-0.005154326;0.996052924;0.993043034;-0.00300989
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Message;;0.989387968;0.957321903;-0.032066065;0.990348505;0.952233779;-0.038114726
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBException;;0.995903332;0.99208432;-0.003819012;0.993824625;0.976938452;-0.016886173
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBMessage;;0.994830827;0.994442849;-0.000387978;0.996813418;0.996130009;-0.000683409
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Exception;;0.998115598;0.990538583;-0.007577015;0.995633014;0.99013881;-0.005494204
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Message;;0.966897495;0.986995829;0.020098334;0.996787638;0.756095687;-0.240691951
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBException;;0.995638298;0.991257082;-0.004381216;0.987916518;0.995665664;0.007749146
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBMessage;;0.991622541;0.99329494;0.001672399;0.997901319;0.996193059;-0.00170826
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Exception;;0.996938304;0.996311844;-0.00062646;0.987286733;0.995057783;0.00777105
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Message;;0.993495822;0.988441921;-0.005053901;0.995717024;0.986480515;-0.009236509
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBException;;0.978590793;0.980091275;0.001500482;0.819000705;0.96958045;0.150579745
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBMessage;;0.99592964;0.99562229;-0.00030735;0.997342566;0.993794703;-0.003547863
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Exception;;0.98621085;0.996508873;0.010298023;0.992853563;0.994986655;0.002133092
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Message;;0.983194095;0.995593473;0.012399378;0.99784476;0.995359884;-0.002484876
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBException;;0.992606234;0.997067227;0.004460993;0.992855717;0.994368478;0.001512761
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBMessage;;0.981583735;0.98086544;-0.000718295;0.985512637;0.997417873;0.011905236
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderConsole;;0.992503118;0.995136337;0.002633219;0.99902377;0.999067369;4.36E-05
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderDirectConsole;;0.986433161;0.995270199;0.008837038;0.999514651;0.99683004;-0.002684611
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderFile;;0.97914498;0.9937754;0.01463042;0.993887737;0.995412964;0.001525227
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderNoop;;0.99277769;0.9960282;0.00325051;0.998630206;0.990217649;-0.008412557
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRAF;;0.995621166;0.994414303;-0.001206863;0.960058196;0.963294406;0.00323621
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewrite;;0.982543238;0.998399882;0.015856644;0.998529429;0.828458797;-0.170070632
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.baseline;;0.996316976;0.995014106;-0.00130287;0.991418534;0.973017154;-0.01840138
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endConsole;;0.995875357;0.992621062;-0.003254295;0.996097792;0.99451845;-0.001579342
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endDirectConsole;;0.918817182;0.995213045;0.076395863;0.995324421;0.995479979;0.000155558
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endFile;;0.986134957;0.989097958;0.002963001;0.994233235;0.998853795;0.00462056
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endNoop;;0.994710068;0.985210208;-0.00949986;0.999773998;0.998475197;-0.001298801
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRAF;;0.980947221;0.985229438;0.004282217;0.864405573;0.999188353;0.13478278
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRewrite;;0.997878315;0.993138159;-0.004740156;0.998120925;0.996891706;-0.001229219
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithExceptionUsingBuilder;;0.977043479;0.987499959;0.01045648;0.996392918;0.661008577;-0.335384341
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutException;;0.994554163;0.99451927;-3.49E-05;0.991346755;0.989207486;-0.002139269
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutExceptionUsingBuilder;;0.994193357;0.9882798;-0.005913557;0.998772761;0.980447351;-0.01832541
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithException;;0.979151758;0.997494822;0.018343064;0;0;0
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutException;;0.994234728;0.998094635;0.003859907;0.995685931;0.995784196;9.83E-05
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutExceptionWithLocation;;0.993842613;0.995693027;0.001850414;0.989471375;0.993353571;0.003882196
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.getSourceLocationOfLogEvent;;0.997674513;0.996878349;-0.000796164;0.993473638;0.951951389;-0.041522249
