project;commit;benchmark;param;i2;i3;i4;i5;i6;i7;i8;i9;i10
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;0.980882042;0.997088358;0.982824199;0.978834332;0.991644627;0.994910014;0.988743021;0.998201194;0.995232931
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput5Params;;0.995272944;0.994145497;0.994122695;0.988354765;0.993918549;0.996767706;0.993625256;0.985700271;0.995762116
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput6Params;;0.989902162;0.991485166;0.997267852;0.992489202;0.990864117;0.990286579;0.993573799;0.995233756;0.989495953
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput7Params;;0.987888979;0.994567941;0.993689453;0.976121477;0.990720778;0.997866687;0.99429854;0.993742041;0.993428846
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;0.986289249;0.983996739;0.988086181;0.989921739;0.991761586;0.994073942;0.991260116;0.99281559;0.995607974
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput9Params;;0.979080506;0.98789337;0.995837883;0.995378184;0.993610298;0.995172062;0.992703158;0.990561355;0.99522322
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple;;0.993830936;0.976481193;0.988891538;0.995122309;0.994903607;0.994403306;0.997219604;0.995690578;0.991269315
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersLocationBenchmark.throughputSimple;;0.182361714;0.905171472;0.989043685;0.988797905;0.992691843;0.979482146;0.997207393;0.992964167;0.992047221
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline;;0.345304307;0.990932412;0.944729394;0.967181613;0.975480544;0.991342192;0.992619254;0.993762303;0.973095115
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock;;0.922153507;0.772880258;0.938529174;0.717092584;0.99777143;0.984133289;0.997520359;0.9895231;0.99423166
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.coarseCachedClock;;0.771014824;0.786985219;0.908691212;0.732271678;0.981819152;0;0;0;0
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedClock;;0.868260902;0.645483942;0.948871872;0.947374876;0.986767479;0.968943514;0.965438505;0.748178123;0.998555143
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedFinalClock;;0.763824063;0.814733042;0.973204962;0.711437817;0.994087889;0.986443123;0.996577974;0.996011805;0.998266244
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock;;0.812525931;0.958464159;0;0;0.463100572;0;0;0;0
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemClock;;0.907874107;0.938372899;0.949027512;0.98015789;0.979037089;0.989727647;0.98945948;0.994844478;0.952609858
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemCurrentTimeMillis;;0.657968299;0.793795419;0.88962445;0.955111487;0.994149485;0.988220324;0.994629154;0.986069135;0.998494268
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList1Element;;0.653439854;0.622394682;0.977083473;0.985741785;0.731288786;0.995087339;0.993380238;0.981645799;0.995689144
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList3Element;;0.928801482;0.787918894;0.948727014;0.97193722;0.978215354;0.947616092;0.941861352;0.996443792;0.995178728
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet1Element;;0.796236454;0.317179812;0.961335302;0.955613259;0.939642626;0.988911286;0.992267469;0.992765776;0.995425864
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet3Element;;0.909410741;0.991596309;0.950324108;0.942142917;0.977572328;0.992852848;0.932040587;0.931301379;0.996571234
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap1Element;;0.059358597;0.885733848;0.904459135;0.976347467;0.993868848;0.971168786;0.982584044;0.98671274;0.812901948
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap3Elements;;0.815537198;0.745350081;0.726233014;0.856341528;0.971729196;0.99337302;0.994610083;0.994800338;0.995680306
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.37483863;0.69561763;0.527623787;0.985868307;0.981595849;0.967597672;0.984705949;0.98832976;0.991309785
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.989313749;0.981337234;0.998268482;0.991768191;0.990499638;0.996321961;0.997488672;0.998239863;0.996608738
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.974843868;0.988517824;0.998167079;0.995230972;0.996374937;0.995358733;0.994231912;0.994574674;0.996052471
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=SYNCHRONOUS;0.953127517;0.988677279;0.983371314;0.98798666;0.912213918;0.973576295;0.957682045;0.986876332;0.996971283
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE;0.956004073;0.995408481;0.995355554;0.984538441;0.994200549;0.995707119;0.996311508;0.992403511;0.991370835
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.989666726;0.997485549;0.98484803;0.993863648;0.997957955;0.996858897;0.993762395;0.993154212;0.995688751
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;0.997154226;0.993817166;0.991568544;0.993589475;0.989287201;0.9965637;0.993379675;0.993293746;0.956765455
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.984733381;0.997015093;0.993718832;0.989323439;0.984297671;0.993676978;0.995708688;0.989345124;0.993707993
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.973708642;0.992282049;0.993285989;0.995214405;0.994213898;0.992890759;0.996086017;0.997827536;0.995461581
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=SYNCHRONOUS;0.963528633;0.994279809;0.983679993;0.996606215;0.987149384;0.996684423;0.993998686;0.980971831;0.990992433
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE;0.863744785;0.897534852;0.994907331;0.991662251;0.995790295;0.99013362;0.988573605;0.983222223;0.994897053
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.995244667;0.991642073;0.98095405;0.994035828;0.988588116;0.672215413;0.819181845;0.967951605;0.99165505
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;0.984358044;0.993841844;0.997593883;0.998627839;0.999291995;0.999453647;0.537937467;0.55734502;0.996396172
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;0.626036867;0.955876746;0.988463709;0.985770611;0.995659036;0.9975992;0.990370552;0.991271785;0.996047843
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.baseline;;0;0;0.847934244;0.904921083;0.980823382;0.995703667;0.972813563;0.998104448;0.996298187
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicDebugStringConcatenation;;0.999916725;0.99543886;0.988259279;0.999760109;0.696758783;0.997181843;0.994386482;0.997180434;0.996899971
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicIsDebugEnabled;;0;0.880501397;0.95288103;0.943780837;0.944682177;0.589233751;0.994185126;0.997319855;0.993432006
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0.08699187;0.262768623;0.911944605;0.979330276;0.961996468;0.586462374;0.706252146;0.990166464;0.991755166
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugStringConcatenation;;0.447418634;0.943767641;0.544287007;0.946512815;0.971548521;0.984654843;0.994824733;0.992149969;0.992920713
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jIsDebugEnabled;;0.871704199;0.701285953;0.987363529;0.982675929;0.996997872;0.997504161;0.997579923;0.998544371;0.997249864
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugParameterizedString;;0;0.704872723;0.615218604;0.940499988;0.984413097;0.989650957;0.967295842;0.990706716;0.969811036
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugStringConcatenation;;0;0.933988706;0.954391471;0.966666522;0.985612949;0.367208342;0.989392941;0.991994245;0.994052227
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jIsDebugEnabled;;0;0.978347211;0.532869317;0.9794127;0.978697867;0.731864105;0.993440826;0.995184695;0.982002067
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.julFile;;0.73480215;0.95502689;0.943100588;0.997487032;0.921072495;0.969736258;0.917383511;0.988943436;0.993816275
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File;;0.947853108;0.989028356;0.991521702;0.991984369;0.995000925;0.996218352;0.992901396;0.992611666;0.994496725
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncAppender;;0.984126416;0.969203297;0.993651727;0.993801207;0.989996273;0.997036666;0.996978454;0.996803914;0.996263016
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncDisruptor;;0.981231158;0.940799119;0.948159938;0.992040108;0.98604145;0.996539942;0.990145902;0.992130715;0.995540134
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;0.844595631;0.867162125;0.938527967;0.928690143;0.998216117;0.955822958;0.983566691;0.990177269;0.992195884
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2File;;0.672468881;0.995320098;0.997383772;0.995731831;0.992954836;0.9871399;0.990067008;0.992580211;0.996571773
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAF;;0.784919806;0.978928163;0.972055274;0.997604744;0.986535576;0.965471362;0.988648248;0.995151301;0.998598307
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;0.993508956;0.702219767;0.980165856;0.996979035;0.994958239;0.99504695;0.832844776;0.784918367;0.993645808
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;0.989461873;0.954773572;0.985300181;0.991941923;0.98840625;0.98932279;0.993483062;0.992368777;0.988150883
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;0.849267601;0.99436317;0.989782332;0.970419773;0.984484241;0.997298701;0.986181;0.993620439;0.98155363
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;0.972893035;0.99605335;0.983931013;0.98939833;0.980065385;0.995654286;0.99659019;0.998069218;0.996501804
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2File;;0.974540538;0.986979337;0.670506147;0.993527117;0.994117136;0.990910477;0.994856231;0.89235919;0.988743564
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF;;0.940744371;0.991263731;0.990228891;0.99040617;0.987052579;0.998747836;0.989165907;0.996349965;0.99590506
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile;;0.99069168;0.938677158;0.97496607;0.991864415;0.996215242;0.991940185;0.99763483;0.997260211;0.993482566
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile;;0.758991367;0.989339676;0.980275308;0.995045581;0.994252071;0.961653525;0.97888098;0.996305356;0.876960386
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat;;0.978140712;0.98996149;0.992809612;0.986978752;0.996078399;0.995599394;0.992045663;0.990387216;0.990938523
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;0.989747662;0.857726616;0.969936827;0.989489159;0.993437854;0.985517247;0.977007608;0.997195362;0.996782093
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2RAF;;0.945921302;0.99599745;0.962457963;0.980372702;0.996743908;0.990292221;0.990631003;0.995061185;0.986135035
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3LogbackFile;;0.920567195;0.974577273;0.990008954;0.979803777;0.991710062;0.987641935;0.994327183;0.996432479;0.994037398
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;0.982572385;0.984315099;0.990888673;0.99275026;0.993023338;0.993581222;0.990890623;0.995784537;0.996650345
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowable;;0.735196356;0.983793507;0.997206342;0.97683472;0.987558029;0.998214543;0.997163999;0.989863807;0.997583076
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowableAsync;;0.889888937;0.991145966;0.991872983;0.980642455;0.984752022;0.993588689;0.998772789;0.977727284;0.993679109
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2Throwable;;0.975386354;0.989927097;0.990134945;0.979053486;0.992226232;0.98826893;0.990042825;0.995050295;0.992988692
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;0.904330644;0.979241671;0.988309642;0.976174509;0.997279003;0.990473281;0.996841892;0.994042457;0.995372616
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLogbackFile;;0.97939709;0.989927927;0.996689969;0.995411018;0.971026662;0.990839514;0.994246308;0.998608587;0.994114208
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.julFile;;0.882985707;0.930272661;0.975828652;0.917945528;0.986642707;0.997868216;0.990769206;0.994949971;0.993118069
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j1;;0.943130029;0.55009272;0.390441058;0.952622287;0.664280932;0.871665749;0.88663467;0.458410854;0.902227509
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2ExtendedThrowable;;0.961616192;0.973339854;0.937459038;0.996682676;0.992003766;0.994685959;0.989690082;0.986366264;0.986324576
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;0.950269005;0.962102827;0.979318389;0.99440973;0.937054176;0.99755549;0.99119843;0.912124833;0.834070025
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.logbackFile;;0.423126779;0.869540782;0.951609465;0.914417963;0.924030773;0.948832866;0.939597847;0.994075637;0.994307374
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j1File;;0.507842968;0.96453397;0.965759905;0.995917688;0.988076062;0.991134222;0.991020038;0.992340436;0.991363541
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2File;;0.902803601;0.933129991;0.991826757;0.991337234;0.655929912;0.980904834;0.977446507;0.978360902;0.986635098
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2RAF;;0.846995456;0.985355747;0.985813785;0.997123304;0.987745999;0.994487799;0.996022423;0.998078056;0.996641609
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.logbackFile;;0.771161196;0.899148079;0.986720035;0.99114372;0.979474263;0.976410306;0.98750281;0.993846173;0.989736165
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyBaseline;;0.698275122;0.981071752;0.899995817;0.93320715;0.958755035;0.991279496;0.618451202;0.998372507;0.998462607
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedDouble;;0.470675513;0.559214902;0.988994673;0.995820591;0.993594184;0.998339096;0.991556949;0.998621653;0.995172125
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedString;;0.975250096;0.988080771;0.985696939;0.996672496;0.998571679;0.987348545;0.994928917;0.99827257;0.997905682
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;0.929277967;0.958041876;0.977057447;0.990887669;0.988930691;0.996836995;0.99299299;0.987313782;0.994665628
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatString;;0.863164106;0.988775672;0.992504714;0.993470908;0.994206509;0.99149097;0.993911225;0.99423501;0.993090091
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputBaseline;;0.778357716;0.715851548;0.984639654;0.990929949;0.974638013;0.985864815;0.968090498;0.96320536;0.996191084
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedDouble;;0.972426804;0.942513332;0.993251442;0.997823931;0.995490392;0.982290967;0.967685223;0.981563667;0.978342525
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedString;;0.948369359;0.995790004;0.987104889;0.994660688;0.99952338;0.974953732;0.995061043;0.997633582;0.994517874
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatDouble;;0.851696467;0.970719514;0.97703532;0.991825743;0.996996169;0.980718931;0.996298391;0.995989126;0.995153866
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatString;;0.976361841;0.986111544;0.926871406;0.971295277;0.984639013;0.97827187;0.998730861;0.993074906;0.995795707
