project;commit;benchmark;param;< 10%;< 5%;< 2%;< 1%
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10;8;9;10;10
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100;8;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000;8;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10000;5;9;10;10
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100000;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000000;5;9;11;15
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1;5;7;9;13
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100;5;6;9;13
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000000;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=10;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=100;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000;9;10;11;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=10000;9;10;11;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=100000;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000000;8;9;11;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1;5;5;7;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10;8;9;10;10
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=100;8;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000;8;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10000;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=100000;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000000;5;9;11;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1;5;5;7;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10;5;5;6;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100;5;6;9;13
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10000;5;5;5;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000000;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10;8;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000;9;10;11;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10000;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100000;9;9;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000000;9;9;10;22
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;5;5;6;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100;5;6;17;29
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000;5;7;10;15
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10000;5;7;10;12
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100000;6;9;15;19
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000000;5;5;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1;22;38;73;
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10000;5;7;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1000000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1;5;6;8;12
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10;5;5;6;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=100;5;5;10;19
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000;5;6;11;17
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10000;6;8;13;22
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=100000;5;7;10;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000000;5;6;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1;5;5;6;10
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10000;5;7;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=100000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000000;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1;5;5;5;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10;5;5;5;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1;5;5;6;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100;5;6;17;27
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1000;5;6;8;10
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10000;5;6;11;14
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100000;7;9;16;25
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1000000;5;5;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1;5;5;5;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=10;5;5;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100;5;5;6;20
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000;5;6;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=10000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1;5;5;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100;7;9;15;23
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000;5;7;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=10000;6;7;10;17
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1;5;5;6;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100;5;7;12;19
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000;5;7;11;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10000;5;6;9;17
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100000;5;6;10;13
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000000;5;6;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=100;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000;5;6;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=10000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=100000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000000;5;5;5;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1;5;5;6;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100;6;8;13;20
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1000;5;6;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=10000;6;8;12;17
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1000000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1;5;6;9;15
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100;5;7;10;15
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000;5;6;9;15
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10000;5;7;11;17
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100000;6;9;11;24
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000000;5;5;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100;7;9;15;23
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000;5;7;11;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10000;5;7;10;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100000;5;6;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000000;5;6;9;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10;5;5;5;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100;5;5;14;20
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000;5;5;6;19
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10000;5;5;10;12
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100000;5;5;8;13
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000000;5;5;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1;5;5;5;10
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100;5;5;17;27
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000;5;6;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10000;5;8;13;19
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100000;5;5;11;13
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000000;5;5;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100;6;8;12;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000;5;6;11;14
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10000;5;5;9;15
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100000;5;5;9;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000000;5;6;7;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1;5;5;6;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=100;5;5;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10000;5;7;10;12
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=100000;5;5;9;13
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000000;5;5;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1;5;5;6;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=100;5;6;10;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1000;5;5;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=10000;5;7;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=100000;5;6;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1000000;5;5;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1;5;5;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=100;5;7;11;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1000;5;5;5;12
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=10000;5;6;6;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=100000;5;6;6;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1000000;5;5;5;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=1;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=10;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=100;6;8;10;17
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=1000;5;5;10;19
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=10000;5;7;11;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=100000;6;8;13;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=1000000;5;5;8;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=1;5;5;5;5
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=10;5;5;5;6
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=100;5;6;11;18
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=1000;5;5;9;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=10000;6;7;13;21
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=100000;5;6;10;16
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=1000000;5;5;8;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=1;5;5;5;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=10;5;5;6;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=100;5;7;10;15
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=1000;5;5;7;8
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=10000;5;6;6;11
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=100000;5;6;6;9
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=1000000;6;6;6;7
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=1;5;5;5;6
