project;commit;benchmark;params;i1;i2;i3;i4;i5;i6;i7;i8;i9;i10
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput10Params;;0.173627887;0.168915709;0.160966591;0.154418168;0.149577856;0.147167407;0.14481441;0.142641801;0.141015487;0.141620992
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput11Params;;0.157946007;0.166856602;0.161485876;0.154882065;0.151663715;0.15039885;0.150605664;0.148057872;0.145760297;0.143898318
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput1Param;;0.180702936;0.170298316;0.169490065;0.167797329;0.165077093;0.163514597;0.162601123;0.160801681;0.16022937;0.161702998
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params;;0.166763709;0.157139683;0.158670281;0.154342152;0.150988;0.150103763;0.148815221;0.150197431;0.148881565;0.148397307
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput3Params;;0.173912353;0.161284967;0.156261229;0.151008423;0.148625179;0.148112062;0.146017028;0.145834225;0.145245137;0.144459721
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;0.171614569;0.176296355;0.165140698;0.164429125;0.160320114;0.156615706;0.154931961;0.152928784;0.151623223;0.150729323
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput5Params;;0.165023555;0.156034555;0.151399685;0.14967186;0.14864584;0.148421463;0.147772321;0.148210607;0.14740793;0.1477585
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput6Params;;0.149493904;0.159468587;0.16995896;0.165007464;0.160107058;0.160132558;0.157438576;0.156127637;0.15454587;0.153001467
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput7Params;;0.157201385;0.157543787;0.154891437;0.152290125;0.149644429;0.148089443;0.147297771;0.145030502;0.146330552;0.144806337
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;0.157356382;0.16908101;0.157377679;0.149637768;0.147185492;0.143537905;0.142555746;0.141030879;0.139896169;0.138645633
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput9Params;;0.175798953;0.155966424;0.145392686;0.140641006;0.136451005;0.136088797;0.135935339;0.134700328;0.134054668;0.133533223
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple;;0.246522656;0.246930674;0.226608293;0.220072452;0.213662568;0.211682717;0.208476944;0.204971423;0.202670924;0.201692086
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersLocationBenchmark.throughputSimple;;0.170203724;0.342343543;0.31787748;0.296572695;0.278699691;0.2663631;0.258297523;0.250796294;0.243679345;0.237949961
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline;;0.094311422;0.094531575;0.093388121;0.098976292;0.098371743;0.097434834;0.095962885;0.094472098;0.093172451;0.092517495
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock;;0.080540852;0.079852918;0.069054648;0.06131156;0.066390456;0.060718131;0.056287281;0.052702792;0.049725689;0.047201861
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.coarseCachedClock;;0.073877417;0.084244487;0.070169532;0.061333877;0.065009383;0.05934855;0.054948223;0.051400815;0.048462197;0.045976055
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedClock;;0.090706504;0.086287688;0.094874028;0.089447723;0.08728981;0.083763851;0.086283678;0.083368546;0.080939964;0.078902637
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedFinalClock;;0.084432675;0.081469943;0.07648154;0.073542813;0.072694835;0.070714181;0.069212683;0.068194355;0.067154692;0.066424287
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock;;0.079012198;0.076374025;0.063415267;0.055378733;0.058288162;0.053686447;0.050019613;0.047010634;0.04448461;0.042325233
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemClock;;0.093801801;0.082286263;0.076162396;0.072773141;0.072124373;0.070401168;0.06926778;0.06789114;0.067122651;0.066579095
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemCurrentTimeMillis;;0.067014792;0.068633431;0.068742998;0.075988526;0.082135985;0.079030448;0.076959192;0.075391526;0.074070647;0.072737866
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList1Element;;0.058279743;0.06578328;0.064726889;0.066224192;0.066515474;0.064484871;0.062964955;0.062003634;0.059185165;0.058947681
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList3Element;;0.065128891;0.066859525;0.06771149;0.069000327;0.071212092;0.071069425;0.070761205;0.070122396;0.070041827;0.069851413
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet1Element;;0.055819492;0.065044827;0.077177029;0.081328791;0.082001394;0.079920702;0.078113904;0.076428339;0.075264563;0.074365277
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet3Element;;0.068200198;0.069408247;0.068009529;0.067686103;0.070194024;0.070698871;0.070374815;0.070265252;0.070221763;0.070083634
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap1Element;;0.038441901;0.105301284;0.096048103;0.101741013;0.102222688;0.101816139;0.100578447;0.097626241;0.096278415;0.093864691
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap3Elements;;0.048695784;0.068527194;0.062609388;0.106088134;0.120069713;0.124836174;0.126687602;0.12771562;0.129792977;0.130265717
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.097370871;0.096603798;0.094831437;0.096303185;0.095701871;0.095401387;0.094025371;0.092488339;0.091402115;0.090448237
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.819063873;0.795051368;0.738924158;0.734356608;0.731999068;0.719905746;0.717123788;0.713090854;0.698038426;0.690214105
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.555585297;0.635596237;0.641785666;0.647483497;0.651086618;0.652429515;0.65367399;0.651326351;0.657044397;0.656835082
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=SYNCHRONOUS;0.627902988;0.633997766;0.644620893;0.638033487;0.635761955;0.640420193;0.636056344;0.628848546;0.620613079;0.610882327
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE;0.539327914;0.538616419;0.530144281;0.518517416;0.510369055;0.508140269;0.506246672;0.502189588;0.502108953;0.503149219
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.609565628;0.572330316;0.576274219;0.573777626;0.58557427;0.599288042;0.602439922;0.605823011;0.599460317;0.596514311
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;0.70974216;0.704723282;0.695537337;0.688768316;0.684672776;0.684782941;0.685429709;0.680875048;0.681694538;0.681492137
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.325573097;0.276105452;0.253967153;0.249767132;0.24604374;0.239805753;0.238331979;0.233558826;0.235285566;0.23244669
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.348627645;0.305039607;0.297212369;0.291096825;0.277547032;0.274450975;0.271076068;0.26892864;0.266992408;0.268542601
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=SYNCHRONOUS;0.597495346;0.566609475;0.552928792;0.544449385;0.530552598;0.522650832;0.522704091;0.53228566;0.538746826;0.54288277
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE;0.421379023;0.38384914;0.383952471;0.378093408;0.371952723;0.366570658;0.361954538;0.358510068;0.355110151;0.350098181
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.197001465;0.2101651;0.273681464;0.263441018;0.252569168;0.276120339;0.340387742;0.365519052;0.374715675;0.377282484
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;1.132750117;1.39139867;1.332980498;1.352083044;1.304399848;1.318394919;1.27553408;1.244530011;1.234853003;1.237976013
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;0.143210256;0.124859962;0.111567848;0.100916926;0.099079398;0.094173019;0.090041812;0.087465258;0.086648283;0.084295847
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.baseline;;0.030685625;0.030380546;0.046273074;0.046861671;0.045809755;0.044184624;0.042650456;0.041262543;0.040024273;0.038924394
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicDebugStringConcatenation;;0.03573597;0.039762507;0.041110286;0.043044962;0.044312595;0.045725637;0.046771669;0.047745832;0.048038655;0.047678594
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicIsDebugEnabled;;0;0.053037587;0.070817229;0.07031469;0.069139867;0.067912737;0.067341113;0.066692044;0.066030659;0.065506845
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0.022358966;0.035200741;0.051149082;0.051466138;0.049767547;0.048069352;0.046096057;0.044781668;0.043525994;0.042466081
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugStringConcatenation;;0.043796929;0.040735554;0.034968087;0.039823877;0.040296822;0.040853287;0.04065615;0.040470128;0.040039064;0.039713514
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jIsDebugEnabled;;0.077433745;0.079709621;0.075062283;0.072377513;0.069023189;0.066970881;0.06593358;0.06391887;0.063205566;0.06317173
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugParameterizedString;;0.078222028;0.080193936;0.066845944;0.074457346;0.07665841;0.076612562;0.076179608;0.075744536;0.076730397;0.076066505
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugStringConcatenation;;0;0.044371287;0.048979994;0.052224078;0.053199747;0.053186021;0.051919877;0.052292682;0.053079945;0.0516859
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jIsDebugEnabled;;0;0.053549704;0.058738415;0.061526497;0.062385991;0.06368136;0.063164229;0.062750317;0.063271759;0.062950598
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.julFile;;0.384136433;0.339067997;0.309331365;0.2875592;0.272852617;0.257818801;0.247064579;0.236056601;0.226735352;0.222810821
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File;;0.132846016;0.102870354;0.089738368;0.082516478;0.076924238;0.073892173;0.0712341;0.068602962;0.066789626;0.065022133
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncAppender;;0.630946881;0.596471098;0.573755797;0.556823549;0.575453546;0.590551155;0.586002462;0.580968717;0.578343069;0.576391947
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncDisruptor;;0.027583268;0.027926169;0.028166386;0.036909891;0.034821077;0.033324126;0.032121034;0.031107524;0.030342189;0.034397842
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;0.373455417;0.300963731;0.36112395;0.38531785;0.383377818;0.380609052;0.387101144;0.37752591;0.368349272;0.360201236
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2File;;0.052161065;0.104143266;0.110309664;0.11353786;0.104541267;0.097988266;0.110248995;0.117904668;0.117267468;0.118249297
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAF;;0.146399957;0.15858924;0.157566567;0.137674735;0.124205177;0.131401531;0.138546233;0.140863421;0.144108879;0.14479422
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;1.5112986;1.425686382;1.325155413;1.255377033;1.219639374;1.186018432;1.155579998;1.132888562;1.113815095;1.096526356
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;0.050817776;0.049833093;0.046580176;0.044577835;0.044542226;0.044237538;0.044940787;0.044124441;0.044621774;0.044024798
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;0.283142353;0.247631745;0.232348316;0.223048365;0.216660287;0.212348092;0.208125674;0.206708632;0.199315446;0.199325434
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;0.176639139;0.191845169;0.191959496;0.180383795;0.17866039;0.171024143;0.165363099;0.163361049;0.16332612;0.161707846
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2File;;0.160265022;0.157138443;0.154478833;0.134002259;0.123645125;0.114850769;0.107736985;0.115234507;0.120925001;0.125350927
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF;;0.166531817;0.16127937;0.160324144;0.158775293;0.154623835;0.141735387;0.144899349;0.148655983;0.152048213;0.15540789
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile;;0.062129651;0.068088283;0.064275763;0.06523518;0.065044224;0.063357364;0.061546499;0.060103443;0.059403365;0.06026061
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile;;0.273438116;0.235175946;0.218261661;0.213556769;0.2052755;0.202259978;0.202460084;0.193872567;0.185910806;0.187939526
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat;;0.256797192;0.226058296;0.223517032;0.219302065;0.208660331;0.209048962;0.204681471;0.202362345;0.200752901;0.198040458
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;0.13856446;0.139018854;0.135707187;0.119442389;0.110664223;0.113454415;0.114332319;0.11601742;0.118028186;0.11287688
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2RAF;;0.148484131;0.151793458;0.148447482;0.129900922;0.1173755;0.109554593;0.113090822;0.11848669;0.112736556;0.107575052
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3LogbackFile;;0.092039223;0.076411666;0.067547634;0.062964336;0.060283811;0.058737886;0.057511334;0.056078997;0.054996523;0.054847187
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;0.090936087;0.094687864;0.110269222;0.105524338;0.096306966;0.08995116;0.08471286;0.080573973;0.080944151;0.077695501
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowable;;0.164094087;0.129088982;0.110875529;0.09994217;0.092401551;0.08568954;0.080864139;0.077126509;0.073732427;0.070726659
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowableAsync;;0.148063418;0.121558724;0.131855779;0.119087525;0.130844303;0.123074381;0.116451188;0.110871988;0.106041313;0.101995533
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2Throwable;;0.120151936;0.101642291;0.095329455;0.091788141;0.084810094;0.082039931;0.082202202;0.084354286;0.081213702;0.081261426
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;0.182524552;0.144166763;0.122864936;0.109162935;0.09948507;0.092337551;0.086690945;0.082080514;0.078122482;0.074681339
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLogbackFile;;0.067250859;0.057482906;0.053278694;0.052126771;0.054711987;0.077785762;0.074149982;0.071536595;0.069755989;0.067911625
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.julFile;;0.256179473;0.205537417;0.179940169;0.16424053;0.163629808;0.188579015;0.180668113;0.174391058;0.169446893;0.164556589
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j1;;0.355863075;0.329374329;0.317300199;0.311386038;0.308068225;0.30683792;0.304585094;0.30301733;0.302150574;0.30207414
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2ExtendedThrowable;;0.317553708;0.283533764;0.270040238;0.295429362;0.288223373;0.281245052;0.274762151;0.272861656;0.268987058;0.265255767
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;0.553818466;0.497692153;0.49526231;0.485770399;0.468648176;0.457300115;0.449292502;0.443232748;0.438991579;0.433811213
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.logbackFile;;0.348848528;0.46563742;0.487172654;0.488311384;0.491448805;0.485447841;0.484402515;0.488316414;0.489178946;0.490721845
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j1File;;0.202935508;0.153606142;0.136261243;0.123103318;0.127087375;0.119206865;0.124650296;0.118893187;0.12388998;0.120063573
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2File;;0.288052909;0.259277724;0.228222434;0.221855401;0.20476268;0.191093207;0.17969156;0.170217562;0.162131062;0.155125908
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2RAF;;0.228633459;0.214392061;0.203136317;0.185344842;0.172389162;0.161860424;0.15246471;0.155985342;0.149806017;0.155981756
