project;commit;benchmark;param;i10;i100;factor
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1;0.684231872;0.99117283;1.448592021
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000;0.995505386;0.997101018;1.001602836
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000000;0.922147431;0.99136737;1.075063853
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1;0.996060663;0.994248484;0.998180654
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000;0.940666331;0;0
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000000;0.988061295;0.992896557;1.004893686
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1;0.996928838;0.978987634;0.982003526
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000;0.989829216;0.994139813;1.00435489
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000000;0.898067102;0.983497518;1.095126985
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1;0.995826335;0.99942938;1.003618146
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000;0.994361888;0.992814408;0.998443746
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000000;0.957592272;0.993953061;1.037971055
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1;0.741807138;0.998756326;1.346382739
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000;0.988547765;0.974040962;0.985325137
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000000;0.993131957;0.993503349;1.00037396
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1;0.991966262;0.996975626;1.005049934
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000;0.997579918;0;0
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000000;0.994740384;0.992350801;0.997597782
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1;0.990856905;0.999026434;1.008244913
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000;0.995812509;0.995677807;0.999864732
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000000;0.992319387;0.996812498;1.004527888
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=10;0.862003044;0.978501078;1.135148054
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=100;0.923907573;0.994837701;1.076771887
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=1000;0.980488188;0.989239633;1.0089256
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=10000;0.990205543;0.999178298;1.009061508
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=100000;0.991331245;0.996162543;1.004873546
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.flowable;times=1000000;0.998467443;0.996986636;0.99851692
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=10;0.899672996;0.996860922;1.108025834
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=100;0.950582426;0.99714894;1.04898735
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=1000;0.983471427;0.993095774;1.009786097
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=10000;0.995283774;0.992805787;0.997510271
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=100000;0.969106235;0.994231289;1.025926006
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=1000000;0.970641666;0.993975126;1.024039211
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1;0.9983951;0.99795804;0.999562237
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10;0.994730026;0.984232211;0.989446569
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=100;0.992874077;0.997005775;1.004161351
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000;0.992877214;0.994876025;1.00201315
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10000;0.990187856;0.995021047;1.004881085
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=100000;0.980956574;0.995097858;1.01441581
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000000;0.97486033;0.993130231;1.018741045
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=1;0.979382025;0;0
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=10;0.981853022;0.997435499;1.015870478
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=100;0.927312289;0.997176388;1.075340422
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000;0.999363851;0.672320204;0.672748172
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=10000;0.882719821;0.992505737;1.124372324
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=100000;0.991910079;0.994696036;1.002808679
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000000;0.99090429;0.992303158;1.001411708
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=1;0.994496327;0.997664423;1.003185629
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=10;0.997100955;0.990257676;0.993136824
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=100;0.991052688;0;0
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=1000;0.981104461;0;0
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=10000;0.996907335;0.986336084;0.989395954
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=100000;0.992057251;0.992625426;1.000572724
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=1000000;0.97863861;0.986639466;1.008175496
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=1;0.940933932;0.990539345;1.052719337
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=10;0.986736701;0.977553747;0.990693613
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=100;0.979091915;0.997175149;1.018469394
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=1000;0.994371271;0.990620805;0.996228304
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=10000;0.988501816;0.993344273;1.004898784
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=100000;0.967780931;0.991421161;1.024427253
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=1000000;0.990099821;0.998290268;1.008272345
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1;0.990562874;0.690525553;0.697104213
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=10;0.997241056;0.993368621;0.996116852
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=100;0.990982115;0.945867351;0.954474694
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1000;0.982811984;0.995827116;1.013242749
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=10000;0.987123735;0.99325726;1.006213532
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=100000;0.997446555;0.995449509;0.997997842
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1000000;0.981226524;0.993939392;1.012956099
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1;0.991583227;0.843680514;0.850841857
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=10;0.99486917;0.996980292;1.00212201
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=100;0.995036215;0.995603875;1.000570492
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1000;0.996952391;0.992548825;0.995582973
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=10000;0.998960675;0.99487173;0.995906801
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=100000;0.925793033;0.996529234;1.076406063
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1000000;0.997991161;0.994053525;0.996054438
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=1;0.994881439;0.958763651;0.96369639
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=10;0.995281883;0.992052272;0.996755079
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=100;0.988634824;0.994898038;1.006335215
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=1000;0.987015968;0.990559813;1.003590464
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=1;0.997221409;0.995120618;0.997893355
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=10;0.992208985;0.986280894;0.99402536
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=100;0.987472219;0.995440473;1.008069345
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=128,work=1000;0.993158686;0.990412412;0.997234808
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=1;0.985604469;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=10;0.984713713;0.997277823;1.01275915
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=100;0.992535704;0.995893853;1.003383404
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=256,work=1000;0.993993113;0.885045024;0.890393517
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=1;0.990255216;0.934206885;0.943400115
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=10;0.98932772;0.988964725;0.999633089
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=100;0.98932844;0.998235356;1.009002992
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=1000;0.988497416;0.988624373;1.000128434
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=1;0.993665365;0.997223418;1.003580736
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=10;0.996874784;0.997987089;1.001115792
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=100;0.991684806;0.996342655;1.004696905
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=1000;0.994916597;0.993295676;0.998370797
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=1;0.994149402;0.999588172;1.005470777
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=10;0.991034313;0.994703646;1.003702529
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=100;0.995929612;0.98411101;0.988133095
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=1000;0.995388228;0.898093964;0.902254958
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=1;0.991923498;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=10;0.991173604;0.998052033;1.006939681
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=100;0.994303066;0.996827407;1.002538804
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=128,work=1000;0.995599053;0.771946893;0.775359208
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=1;0.988985985;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=10;0.992550687;0.995104082;1.002572559
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=100;0.985875234;0.99540115;1.009662395
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=1000;0.996685352;0.765110246;0.767654751
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=1;0.97144021;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=10;0.992958632;0.993266669;1.000310221
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=100;0.991268263;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=32,work=1000;0.991450792;0.991140772;0.999687307
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=1;0.986865504;0.979193336;0.992225721
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=10;0.988560582;0.992909924;1.004399672
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=100;0.997107263;0.922138371;0.924813614
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=1000;0.994907145;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=1;0.993744862;0.985541459;0.991744961
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=10;0.989770342;0.995811146;1.006103238
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=100;0.98366447;0.994115966;1.010625062
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=1000;0.990411037;0.987224788;0.996782902
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=1;0.989173722;0.998501162;1.009429527
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=10;0.984463858;0.989114585;1.004724122
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=100;0.973339128;0.994121927;1.021352064
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=1000;0.994107641;0.99189306;0.997772293
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=1;0.980587408;0.998405223;1.018170553
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=10;0.992731355;0.993549663;1.0008243
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=100;0.996854866;0.996635123;0.999779564
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=1000;0.986352708;0.994065808;1.007819819
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1;0.995999462;0.991915739;0.995899874
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=10;0.994211882;0.994894007;1.000686096
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=100;0.988676195;0.994435692;1.005825463
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1000;0.985283471;0.989082963;1.003856243
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=1;0.991661689;0.999357484;1.007760505
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=10;0.986096638;0.996868075;1.010923308
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=100;0.95560232;0.989140469;1.035096345
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=1000;0.981181537;0.997086094;1.016209597
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1;0.961730207;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=10;0.994650644;0.995453701;1.000807376
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=100;0.989233371;0.996583045;1.007429666
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1000;0.993537302;0.991759842;0.998210978
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=1;0.96029225;0.996301783;1.037498515
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=10;0.993364309;0.996944824;1.003604433
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=100;0.985187504;0.996067627;1.011043708
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=1000;0.977275873;0.996287836;1.019454039
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=1;0.994820184;0.996763798;1.001953734
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=10;0.994115205;0.994279849;1.000165619
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=100;0.969479971;0.830555538;0.856702111
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=1000;0.989975148;0.99551355;1.005594486
